CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Segment
13069,1,24,4431.44,184.64333333333332,VIP Customers
13070,192,1,228.8,228.8,At-Risk Customers
13072,267,1,177.15,177.15,At-Risk Customers
13075,130,1,919.61,919.61,At-Risk Customers
13077,1,4,728.02,182.005,Potential Customers
13078,3,26,12627.94,485.69,VIP Customers
13079,4,5,220.10000000000002,44.02,Potential Customers
13080,179,1,58.08,58.08,At-Risk Customers
13081,12,11,28337.38,2576.1254545454544,VIP Customers
13082,126,9,3613.63,401.51444444444445,Loyal Customers
13083,4,2,303.75,151.875,Potential Customers
13085,158,2,416.08000000000004,208.04000000000002,At-Risk Customers
13089,3,97,58762.08,605.7946391752578,VIP Customers
13090,9,13,8895.82,684.2938461538462,VIP Customers
13091,28,1,345.82,345.82,Potential Customers
13092,71,5,477.83,95.566,Loyal Customers
13093,276,8,7832.47,979.05875,Loyal Customers
13094,21,12,1927.3200000000002,160.61,VIP Customers
13095,71,1,74.39999999999999,74.39999999999999,At-Risk Customers
13097,33,10,6003.22,600.322,VIP Customers
13098,1,28,28882.44,1031.5157142857142,VIP Customers
13099,99,1,207.35999999999999,207.35999999999999,At-Risk Customers
13101,234,1,101.19,101.19,At-Risk Customers
13102,1,24,6424.09,267.67041666666665,VIP Customers
13103,40,1,243.94,243.94,At-Risk Customers
13104,3,6,1098.48,183.08,VIP Customers
13106,133,1,76.5,76.5,At-Risk Customers
13107,44,4,1531.6200000000001,382.90500000000003,Loyal Customers
13108,373,1,350.06,350.06,At-Risk Customers
13109,60,2,786.54,393.27,Loyal Customers
13110,31,7,1488.67,212.66714285714286,Loyal Customers
13113,1,24,12245.960000000001,510.2483333333334,VIP Customers
13115,12,4,2294.78,573.695,Loyal Customers
13116,138,1,501.14,501.14,At-Risk Customers
13117,22,8,984.91,123.11375,Loyal Customers
13118,20,5,1197.81,239.56199999999998,Loyal Customers
13120,239,1,30.599999999999998,30.599999999999998,At-Risk Customers
13121,269,1,283.73,283.73,At-Risk Customers
13122,94,2,922.39,461.195,Loyal Customers
13124,90,3,3756.33,1252.11,Loyal Customers
13126,5,8,2099.64,262.455,VIP Customers
13127,78,1,259.17,259.17,At-Risk Customers
13130,94,1,64.0,64.0,At-Risk Customers
13131,23,3,1073.3,357.76666666666665,Loyal Customers
13132,262,1,77.3,77.3,At-Risk Customers
13133,274,2,109.8,54.9,At-Risk Customers
13134,86,4,1793.58,448.395,Loyal Customers
13135,197,1,3096.0,3096.0,Loyal Customers
13136,56,5,2607.61,521.522,Loyal Customers
13137,11,8,3603.29,450.41125,VIP Customers
13138,22,6,962.39,160.39833333333334,Loyal Customers
13139,16,7,5064.94,723.5628571428571,VIP Customers
13140,108,3,422.47,140.82333333333335,At-Risk Customers
13141,85,5,2388.75,477.75,Loyal Customers
13142,19,1,307.09,307.09,Potential Customers
13144,333,1,110.95,110.95,At-Risk Customers
13145,40,4,618.52,154.63,Loyal Customers
13146,26,1,228.91,228.91,Potential Customers
13147,10,4,712.8000000000001,178.20000000000002,Potential Customers
13148,29,12,3683.26,306.93833333333333,VIP Customers
13149,14,4,1676.06,419.015,Loyal Customers
13151,296,1,1257.8700000000001,1257.8700000000001,At-Risk Customers
13153,6,1,486.22,486.22,Potential Customers
13155,33,4,971.76,242.94,Loyal Customers
13157,49,4,1741.22,435.305,Loyal Customers
13158,95,4,1201.06,300.265,Loyal Customers
13159,9,4,1429.35,357.3375,Loyal Customers
13160,22,1,91.8,91.8,Potential Customers
13161,313,1,112.75,112.75,At-Risk Customers
13162,122,4,1688.29,422.0725,Loyal Customers
13165,46,2,1021.48,510.74,Loyal Customers
13166,283,1,417.2,417.2,At-Risk Customers
13167,19,4,779.33,194.8325,Loyal Customers
13168,36,4,1299.59,324.8975,Loyal Customers
13169,64,2,712.88,356.44,Loyal Customers
13170,27,1,108.81,108.81,Potential Customers
13171,22,3,468.41,156.13666666666668,Potential Customers
13173,4,2,353.65,176.825,Potential Customers
13174,16,3,2738.82,912.94,Loyal Customers
13176,46,1,481.49,481.49,At-Risk Customers
13177,65,1,282.45,282.45,At-Risk Customers
13178,26,11,5725.47,520.4972727272727,VIP Customers
13182,45,1,121.18,121.18,At-Risk Customers
13183,8,9,3957.78,439.75333333333333,VIP Customers
13184,15,10,1667.95,166.79500000000002,VIP Customers
13185,268,1,71.4,71.4,At-Risk Customers
13186,40,3,1575.89,525.2966666666667,Loyal Customers
13187,337,1,236.02,236.02,At-Risk Customers
13188,11,1,114.60000000000001,114.60000000000001,Potential Customers
13189,19,2,260.68,130.34,Potential Customers
13192,95,2,911.94,455.97,Loyal Customers
13193,61,1,112.08,112.08,At-Risk Customers
13194,136,1,60.7,60.7,At-Risk Customers
13196,11,4,1797.78,449.445,Loyal Customers
13198,10,6,3401.2400000000002,566.8733333333333,VIP Customers
13199,4,37,9802.12,264.9221621621622,VIP Customers
13200,19,4,870.09,217.5225,Loyal Customers
13203,10,4,869.46,217.365,Potential Customers
13207,15,2,250.26000000000002,125.13000000000001,Potential Customers
13208,59,5,1193.17,238.63400000000001,Loyal Customers
13209,30,8,5891.61,736.45125,VIP Customers
13210,94,1,353.48,353.48,At-Risk Customers
13211,10,3,1095.42,365.14000000000004,Potential Customers
13212,20,3,786.83,262.2766666666667,Potential Customers
13213,57,5,1520.58,304.116,Loyal Customers
13216,268,1,333.74,333.74,At-Risk Customers
13217,122,3,533.98,177.99333333333334,At-Risk Customers
13218,127,1,62.63999999999999,62.63999999999999,At-Risk Customers
13220,78,4,819.2900000000001,204.82250000000002,Loyal Customers
13221,240,2,844.86,422.43,At-Risk Customers
13223,200,2,163.20000000000002,81.60000000000001,At-Risk Customers
13224,60,2,2152.95,1076.475,Loyal Customers
13225,3,7,6463.84,923.4057142857143,VIP Customers
13226,273,1,108.21000000000001,108.21000000000001,At-Risk Customers
13227,202,1,257.7,257.7,At-Risk Customers
13228,81,1,358.0,358.0,At-Risk Customers
13229,226,1,160.95,160.95,At-Risk Customers
13230,4,14,2755.63,196.8307142857143,VIP Customers
13232,13,7,1327.75,189.67857142857142,VIP Customers
13233,74,2,605.12,302.56,At-Risk Customers
13235,212,1,1031.07,1031.07,At-Risk Customers
13236,25,2,744.85,372.425,Potential Customers
13238,17,4,700.73,175.1825,Potential Customers
13239,262,1,329.56,329.56,At-Risk Customers
13240,96,4,648.7,162.175,Loyal Customers
13242,112,3,270.40000000000003,90.13333333333334,At-Risk Customers
13243,203,1,585.12,585.12,At-Risk Customers
13244,93,1,121.74000000000001,121.74000000000001,At-Risk Customers
13245,51,1,430.5,430.5,At-Risk Customers
13246,18,6,1961.52,326.92,Loyal Customers
13247,18,4,501.12,125.28,Potential Customers
13248,125,2,465.68,232.84,At-Risk Customers
13249,92,3,711.41,237.13666666666666,Loyal Customers
13253,157,2,1030.4,515.2,Loyal Customers
13255,9,2,399.51,199.755,Potential Customers
13258,12,3,672.83,224.27666666666667,Potential Customers
13259,62,1,283.18,283.18,At-Risk Customers
13260,61,1,557.62,557.62,At-Risk Customers
13261,269,2,944.1,472.05,At-Risk Customers
13262,263,1,200.29,200.29,At-Risk Customers
13263,1,34,7411.71,217.9914705882353,VIP Customers
13265,53,5,2092.66,418.532,Loyal Customers
13266,11,12,3834.2599999999998,319.52166666666665,VIP Customers
13267,3,19,4521.49,237.97315789473683,VIP Customers
13268,18,10,3152.71,315.271,VIP Customers
13269,1,15,5343.28,356.21866666666665,VIP Customers
13270,366,1,590.0,590.0,At-Risk Customers
13271,37,1,211.49,211.49,Potential Customers
13272,31,2,276.56,138.28,Potential Customers
13273,113,1,138.98,138.98,At-Risk Customers
13276,64,2,590.9300000000001,295.46500000000003,At-Risk Customers
13277,16,4,258.4,64.6,Potential Customers
13278,41,1,542.73,542.73,Potential Customers
13279,78,1,137.75,137.75,At-Risk Customers
13280,122,3,798.46,266.15333333333336,Loyal Customers
13282,18,3,1132.14,377.38000000000005,Loyal Customers
13283,60,2,93.66,46.83,At-Risk Customers
13284,331,1,201.19,201.19,At-Risk Customers
13285,23,4,2709.12,677.28,Loyal Customers
13291,156,1,361.11,361.11,At-Risk Customers
13292,39,2,578.9399999999999,289.46999999999997,Potential Customers
13294,190,2,873.74,436.87,At-Risk Customers
13295,360,1,201.20000000000002,201.20000000000002,At-Risk Customers
13296,137,1,87.4,87.4,At-Risk Customers
13297,8,4,2089.85,522.4625,Loyal Customers
13298,1,1,360.0,360.0,Potential Customers
13299,268,1,142.5,142.5,At-Risk Customers
13300,169,1,371.89,371.89,At-Risk Customers
13301,104,4,600.19,150.0475,Loyal Customers
13302,155,1,63.75,63.75,At-Risk Customers
13304,351,1,300.42,300.42,At-Risk Customers
13305,4,10,2000.86,200.08599999999998,VIP Customers
13307,120,1,15.0,15.0,At-Risk Customers
13308,23,3,1385.51,461.83666666666664,Loyal Customers
13309,7,5,1456.79,291.358,VIP Customers
13310,28,3,1132.03,377.3433333333333,Loyal Customers
13311,4,2,598.57,299.285,Potential Customers
13313,22,5,1555.32,311.06399999999996,Loyal Customers
13314,2,3,775.94,258.6466666666667,Potential Customers
13316,37,4,5732.93,1433.2325,Loyal Customers
13317,66,6,2273.68,378.94666666666666,Loyal Customers
13318,1,3,640.76,213.58666666666667,Potential Customers
13319,5,26,10845.550000000001,417.1365384615385,VIP Customers
13320,78,4,1532.2,383.05,Loyal Customers
13321,72,2,567.36,283.68,At-Risk Customers
13322,17,1,199.48000000000002,199.48000000000002,Potential Customers
13323,3,5,787.85,157.57,Potential Customers
13324,36,10,7121.95,712.1949999999999,VIP Customers
13325,82,1,675.3,675.3,At-Risk Customers
13327,39,8,3627.77,453.47125,Loyal Customers
13328,316,1,1308.48,1308.48,At-Risk Customers
13329,32,2,789.0,394.5,Potential Customers
13330,93,3,1140.93,380.31,Loyal Customers
13332,14,1,350.9,350.9,Potential Customers
13334,82,3,3502.32,1167.44,Loyal Customers
13336,77,1,795.12,795.12,At-Risk Customers
13338,158,1,487.02,487.02,At-Risk Customers
13339,201,1,860.12,860.12,At-Risk Customers
13340,45,7,10736.48,1533.782857142857,VIP Customers
13341,261,1,775.85,775.85,At-Risk Customers
13343,178,1,353.43,353.43,At-Risk Customers
13344,68,3,2511.69,837.23,Loyal Customers
13345,288,1,389.5,389.5,At-Risk Customers
13347,70,1,341.36,341.36,At-Risk Customers
13348,64,1,233.76,233.76,At-Risk Customers
13349,11,1,247.32,247.32,Potential Customers
13350,16,2,979.12,489.56,Potential Customers
13351,66,1,373.94,373.94,At-Risk Customers
13352,60,1,397.97999999999996,397.97999999999996,At-Risk Customers
13354,71,1,743.53,743.53,At-Risk Customers
13355,122,1,674.7,674.7,At-Risk Customers
13356,80,1,768.24,768.24,At-Risk Customers
13357,257,1,609.4,609.4,At-Risk Customers
13358,269,1,439.03,439.03,At-Risk Customers
13359,64,1,439.56,439.56,At-Risk Customers
13362,9,4,3090.7400000000002,772.6850000000001,VIP Customers
13363,18,2,992.5,496.25,Potential Customers
13364,71,1,134.95999999999998,134.95999999999998,At-Risk Customers
13365,34,2,2225.37,1112.685,Loyal Customers
13366,50,1,56.160000000000004,56.160000000000004,At-Risk Customers
13368,257,2,623.4,311.7,At-Risk Customers
13369,366,1,308.28000000000003,308.28000000000003,At-Risk Customers
13370,372,1,754.87,754.87,At-Risk Customers
13372,90,1,378.64,378.64,At-Risk Customers
13373,61,3,3312.25,1104.0833333333333,Loyal Customers
13375,89,1,778.65,778.65,At-Risk Customers
13376,99,3,1019.76,339.92,Loyal Customers
13379,26,3,572.56,190.85333333333332,Potential Customers
13381,32,6,3639.31,606.5516666666666,Loyal Customers
13382,281,1,222.99,222.99,At-Risk Customers
13384,31,7,4151.93,593.1328571428572,Loyal Customers
13385,330,1,534.57,534.57,At-Risk Customers
13388,131,2,677.1,338.55,At-Risk Customers
13389,11,3,797.96,265.9866666666667,Potential Customers
13390,75,1,544.08,544.08,At-Risk Customers
13391,204,1,59.8,59.8,At-Risk Customers
13394,2,8,2520.02,315.0025,VIP Customers
13395,185,1,307.72,307.72,At-Risk Customers
13396,29,2,1360.99,680.495,Loyal Customers
13397,73,5,1544.13,308.826,Loyal Customers
13398,192,1,457.34,457.34,At-Risk Customers
13402,127,2,621.23,310.615,At-Risk Customers
13403,18,1,75.0,75.0,Potential Customers
13404,1,2,252.49,126.245,Potential Customers
13405,204,2,557.45,278.725,At-Risk Customers
13408,2,62,28117.04,453.5006451612903,VIP Customers
13410,24,5,1003.06,200.612,Loyal Customers
13411,107,1,213.55,213.55,At-Risk Customers
13414,134,3,1390.5,463.5,Loyal Customers
13416,44,2,712.5,356.25,Potential Customers
13417,5,2,640.83,320.415,Potential Customers
13418,12,18,6127.43,340.4127777777778,VIP Customers
13419,64,1,221.06,221.06,At-Risk Customers
13420,150,2,159.85,79.925,At-Risk Customers
13421,40,2,1823.21,911.605,Loyal Customers
13422,64,1,2626.3,2626.3,Loyal Customers
13425,108,3,1624.21,541.4033333333333,Loyal Customers
13426,1,10,3641.32,364.132,VIP Customers
13427,19,3,582.6,194.20000000000002,Potential Customers
13428,10,1,201.78,201.78,Potential Customers
13429,11,4,1006.8,251.7,Potential Customers
13430,19,2,679.45,339.725,Potential Customers
13431,67,2,1269.1,634.55,Loyal Customers
13434,74,2,534.24,267.12,At-Risk Customers
13435,5,7,3809.8900000000003,544.2700000000001,VIP Customers
13436,2,1,196.89,196.89,Potential Customers
13437,14,7,3408.06,486.86571428571426,VIP Customers
13439,255,1,283.71,283.71,At-Risk Customers
13441,92,1,296.64,296.64,At-Risk Customers
13447,23,3,1129.14,376.38000000000005,Loyal Customers
13448,17,6,3534.69,589.115,VIP Customers
13449,24,1,291.88,291.88,Potential Customers
13450,27,6,2043.7199999999998,340.61999999999995,Loyal Customers
13451,26,5,2898.2599999999998,579.6519999999999,Loyal Customers
13452,259,2,590.0,295.0,At-Risk Customers
13453,166,2,356.97999999999996,178.48999999999998,At-Risk Customers
13455,25,2,1058.34,529.17,Potential Customers
13456,18,6,1766.72,294.4533333333333,Loyal Customers
13458,7,14,9646.57,689.0407142857142,VIP Customers
13460,29,2,183.44,91.72,Potential Customers
13461,39,3,1445.0,481.6666666666667,Loyal Customers
13462,253,1,151.5,151.5,At-Risk Customers
13464,58,1,674.68,674.68,At-Risk Customers
13466,184,1,307.9,307.9,At-Risk Customers
13467,11,2,1071.91,535.955,Potential Customers
13468,2,37,5704.97,154.1883783783784,VIP Customers
13470,99,2,165.0,82.5,At-Risk Customers
13471,1,4,2501.84,625.46,VIP Customers
13473,61,2,422.64,211.32,At-Risk Customers
13474,236,1,226.84,226.84,At-Risk Customers
13475,191,4,1431.78,357.945,Loyal Customers
13476,179,2,1238.47,619.235,Loyal Customers
13477,38,6,1454.58,242.42999999999998,Loyal Customers
13479,201,2,300.95,150.475,At-Risk Customers
13481,46,5,1804.56,360.912,Loyal Customers
13482,232,1,184.64,184.64,At-Risk Customers
13483,66,1,140.34,140.34,At-Risk Customers
13484,241,1,313.8,313.8,At-Risk Customers
13485,233,1,454.24,454.24,At-Risk Customers
13486,78,3,1122.41,374.1366666666667,Loyal Customers
13487,58,3,575.4,191.79999999999998,Loyal Customers
13488,17,13,8968.31,689.87,VIP Customers
13489,105,4,449.52,112.38,Loyal Customers
13491,52,10,1215.82,121.582,Loyal Customers
13492,136,3,1269.84,423.28,Loyal Customers
13493,275,2,498.63,249.315,At-Risk Customers
13494,312,1,316.26000000000005,316.26000000000005,At-Risk Customers
13495,8,5,2044.8700000000001,408.97400000000005,VIP Customers
13496,11,2,653.33,326.665,Potential Customers
13497,283,2,348.05,174.025,At-Risk Customers
13499,18,5,1159.11,231.82199999999997,Loyal Customers
13500,23,3,1166.77,388.92333333333335,Loyal Customers
13501,288,1,1340.32,1340.32,At-Risk Customers
13502,17,3,292.0,97.33333333333333,Potential Customers
13503,71,1,216.85,216.85,At-Risk Customers
13504,64,1,295.93,295.93,At-Risk Customers
13505,73,4,3633.63,908.4075,Loyal Customers
13506,316,2,458.52,229.26,At-Risk Customers
13507,3,4,2479.16,619.79,VIP Customers
13508,244,1,110.97,110.97,At-Risk Customers
13509,9,6,964.72,160.78666666666666,Loyal Customers
13510,1,4,1791.56,447.89,VIP Customers
13512,261,1,251.21,251.21,At-Risk Customers
13513,127,1,205.1,205.1,At-Risk Customers
13514,74,1,152.20000000000002,152.20000000000002,At-Risk Customers
13515,73,4,891.12,222.78,Loyal Customers
13516,21,3,1389.41,463.1366666666667,Loyal Customers
13517,60,3,2128.42,709.4733333333334,Loyal Customers
13518,86,1,627.16,627.16,At-Risk Customers
13519,78,1,122.75,122.75,At-Risk Customers
13520,59,6,2984.35,497.39166666666665,Loyal Customers
13521,1,3,1070.47,356.8233333333333,Potential Customers
13522,30,1,125.80000000000001,125.80000000000001,Potential Customers
13523,33,5,3964.88,792.976,Loyal Customers
13524,41,5,680.1800000000001,136.036,Loyal Customers
13525,15,2,628.78,314.39,Potential Customers
13527,34,7,2242.36,320.33714285714285,Loyal Customers
13529,79,2,307.76,153.88,At-Risk Customers
13531,205,2,483.8,241.9,At-Risk Customers
13532,34,1,210.31,210.31,Potential Customers
13533,183,3,269.09,89.69666666666666,At-Risk Customers
13534,2,25,5870.08,234.8032,VIP Customers
13536,1,7,3444.39,492.05571428571426,VIP Customers
13538,43,7,1280.85,182.97857142857143,Loyal Customers
13539,86,3,631.34,210.4466666666667,Loyal Customers
13544,40,2,276.06,138.03,Potential Customers
13546,12,3,621.09,207.03,Potential Customers
13548,96,2,678.16,339.08,At-Risk Customers
13549,26,7,918.2,131.17142857142858,Loyal Customers
13551,319,1,91.80000000000001,91.80000000000001,At-Risk Customers
13552,66,12,3740.07,311.6725,VIP Customers
13555,74,4,4098.88,1024.72,Loyal Customers
13557,28,2,584.06,292.03,Potential Customers
13558,6,4,594.52,148.63,Potential Customers
13560,7,1,171.42000000000002,171.42000000000002,Potential Customers
13561,216,1,141.85999999999999,141.85999999999999,At-Risk Customers
13562,82,3,1799.33,599.7766666666666,Loyal Customers
13563,84,2,777.53,388.765,Loyal Customers
13564,354,2,1174.03,587.015,At-Risk Customers
13565,19,2,240.22,120.11,Potential Customers
13566,41,2,856.84,428.42,Loyal Customers
13568,173,1,187.05,187.05,At-Risk Customers
13569,17,2,337.12,168.56,Potential Customers
13570,243,1,239.49,239.49,At-Risk Customers
13571,13,12,2088.94,174.07833333333335,VIP Customers
13572,206,1,1384.25,1384.25,At-Risk Customers
13573,50,2,290.25,145.125,At-Risk Customers
13575,23,5,732.0699999999999,146.414,Loyal Customers
13576,10,18,6717.34,373.18555555555554,VIP Customers
13577,25,4,1687.6000000000001,421.90000000000003,Loyal Customers
13579,15,2,467.04,233.52,Potential Customers
13581,309,1,118.0,118.0,At-Risk Customers
13583,156,1,781.03,781.03,At-Risk Customers
13584,307,1,142.4,142.4,At-Risk Customers
13587,64,1,712.4,712.4,At-Risk Customers
13588,16,9,2478.95,275.43888888888887,VIP Customers
13589,15,2,379.65,189.825,Potential Customers
13590,11,6,1981.92,330.32,VIP Customers
13591,65,3,1117.13,372.3766666666667,Loyal Customers
13592,36,4,247.95999999999998,61.989999999999995,Potential Customers
13593,108,5,2011.88,402.37600000000003,Loyal Customers
13594,53,1,396.97,396.97,At-Risk Customers
13596,6,2,664.11,332.055,Potential Customers
13598,47,1,160.04,160.04,At-Risk Customers
13599,1,21,5149.92,245.2342857142857,VIP Customers
13600,312,1,219.52,219.52,At-Risk Customers
13601,45,2,693.32,346.66,Potential Customers
13602,65,1,428.89,428.89,At-Risk Customers
13603,26,1,164.34,164.34,Potential Customers
13606,29,3,276.75,92.25,Potential Customers
